id_pedido,cliente_id,zona,fecha_creacion,fecha_asignacion,fecha_entrega,estado,repartidor_id,metodo_pago,monto,tipo_vehiculo,costo_operacion,latitud,longitud
719b314e-b7ee-4e82-9d10-39f77985f76e,ec199edf-cdc2-4925-8ff2-1f0f224fc41a,Chapinero,2026-07-30 06:20:43,2026-07-30 06:35:43,2026-07-30 07:16:43,entregado,65c0052d-e656-48ba-9f6c-ba710d8242eb,efectivo,16676.47,bicicleta,3028.14,6.265127,-75.55
a6b32fef-2094-41fa-807b-fbad74bed750,28146250-cf6a-4026-b1f9-b6628c2d8c60,Occidente,2026-07-30 07:32:31,2026-07-30 07:38:31,2026-07-30 08:07:31,entregado,17e891b7-bc3c-457b-8c87-b29642b7ab70,tarjeta,43968.29,bicicleta,8795.26,6.246875,-75.602799
294f3549-3ef5-460d-aad6-15873a97df4c,c9baeee8-18c8-43a5-91a4-eb6a1108ec13,Centro,2026-07-30 07:52:27,2026-07-30 08:03:27,2026-07-30 08:22:27,entregado,8dbe836f-3f88-4e02-a3e2-bf2a6a310110,efectivo,40057.86,moto_electrica,8969.63,6.242655,-75.552417
51271af8-6164-4bda-a5e1-0ab05a4c5ca4,33d96349-be47-4ec3-a139-34ca61add917,Chapinero,2026-07-30 09:49:52,2026-07-30 09:53:52,2026-07-30 10:21:52,entregado,7e7763b0-2145-4ea0-99f0-070486f95eff,app,24371.24,moto_electrica,3937.09,6.263851,-75.547613
54928fac-7bca-4606-8322-99fb319bf586,157a44e6-6bcc-45ef-b789-e6ee479dee83,Centro,2026-07-30 10:23:03,2026-07-30 10:38:03,2026-07-30 11:06:03,entregado,c7821b64-7aa0-48bf-8b4d-b4728048dd60,efectivo,70100.6,moto_electrica,11210.32,6.253216,-75.557847
027c3e52-3f95-4318-81b6-7ed225daf6f0,e3d7ed4c-b628-4a8e-a070-6cb9dcb5d8d0,Occidente,2026-07-30 12:10:38,2026-07-30 12:15:38,2026-07-30 12:46:38,entregado,3a4a49e1-666d-4fe0-be3c-6ffb0dd04f55,efectivo,86451.07,bicicleta,17495.03,6.271783,-75.592628
5929f9a0-8d88-451a-ab7d-b2de5030130d,da8767ea-5f63-4a99-97c2-d4b473af120b,Chapinero,2026-07-30 12:36:04,2026-07-30 12:43:04,2026-07-30 13:11:04,entregado,ae960795-51c3-43fe-8b0c-cd21d3738b27,tarjeta,86085.84,moto_electrica,17086.88,6.26045,-75.552478
7e99f5c3-a066-4dfa-b96f-a528fbe45f0e,da8767ea-5f63-4a99-97c2-d4b473af120b,Occidente,2026-07-30 13:07:36,2026-07-30 13:12:36,2026-07-30 13:27:36,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,tarjeta,46960.06,moto_electrica,7953.45,6.266893,-75.609944
89074852-2db7-4872-9167-30b2cecab982,975f478d-4a1e-48cd-b2b3-f923d30b9251,Occidente,2026-07-30 13:11:24,2026-07-30 13:20:24,2026-07-30 13:51:24,entregado,c7821b64-7aa0-48bf-8b4d-b4728048dd60,tarjeta,53080.72,bicicleta,9874.53,6.277673,-75.59472
2427acdb-cb3c-4fb3-8d37-673f58c6ca62,d93054ed-cd47-4d20-aed5-d5b5d35ef806,Occidente,2026-07-30 16:21:04,2026-07-30 16:25:04,2026-07-30 16:57:04,entregado,4fb4b86b-6657-418f-9af0-05576b82420b,tarjeta,61330.14,bicicleta,10025.08,6.278515,-75.604769
0d734a81-3b68-4dde-abc8-ff0c7a0b0e7d,fde42dcc-b6cc-4f58-995d-e8c613f6c077,Sur,2026-07-30 16:40:37,2026-07-30 16:51:37,2026-07-30 17:10:37,entregado,65c0052d-e656-48ba-9f6c-ba710d8242eb,app,68150.6,moto_electrica,13783.6,6.174697,-75.587822
69b17ac4-9017-4d18-9e8b-18128459f05f,8d96d9c5-ae92-4815-b27b-066d5dd13ec9,Sur,2026-07-30 19:06:20,,,pendiente,,app,59714.24,moto_electrica,9579.53,6.162245,-75.598762
72c37191-5d4e-44ae-a141-00d522f9fd27,bb4ee5cc-800a-45a7-9b16-65e6a83af29c,Norte,2026-07-30 19:18:05,2026-07-30 19:27:05,2026-07-30 20:04:05,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,app,85029.08,moto_electrica,16005.34,6.293994,-75.576293
bd786b3c-e4a1-4371-badc-804ed5035ed5,3f8d1bde-b423-4744-8ce5-b3e0ca57dbac,Norte,2026-07-30 19:50:25,2026-07-30 20:02:25,2026-07-30 20:51:25,entregado,df1dce50-5616-4589-9d5f-16212ef42b85,efectivo,63279.65,bicicleta,9613.63,6.282336,-75.561464
6cb80918-d6c3-4c01-9031-6d3dba3cf9d8,f5dd7f93-442b-4f9f-b4d8-50c8af7475e5,Occidente,2026-07-30 20:15:12,2026-07-30 20:23:12,2026-07-30 20:44:12,entregado,3a4a49e1-666d-4fe0-be3c-6ffb0dd04f55,efectivo,66384.14,moto_electrica,14153.4,6.275382,-75.596999
06c609d9-ab60-4db0-9deb-6c3b72ef73c8,124884e3-8948-4e50-af07-f6c130335c60,Chapinero,2026-07-30 20:17:08,2026-07-30 20:31:08,2026-07-30 21:08:08,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,app,27210.19,bicicleta,4554.38,6.269424,-75.55143
1e4a0d52-a287-4e8e-8f8e-d4bd00eb72a9,a5fc4169-f965-493f-a8db-e44edb1d21a7,Centro,2026-07-30 21:44:51,2026-07-30 21:48:51,,en_camino,567b2569-6593-43a6-afb7-944d81edda57,tarjeta,74903.09,moto_electrica,15286.58,6.257521,-75.552218
1fc4afc4-2c2f-4308-a64e-337c83d362e3,c1c45866-47a2-47f7-b1e6-4dfecbbdda25,Centro,2026-07-30 22:03:24,2026-07-30 22:10:24,,en_camino,ae960795-51c3-43fe-8b0c-cd21d3738b27,efectivo,80837.24,moto_electrica,15905.67,6.255195,-75.552289
9438072b-def9-42a0-a6b7-c9ab980336a0,c0865051-d7c6-4a00-b5f5-c553e05e7b6f,Chapinero,2026-07-30 22:40:02,2026-07-30 22:55:02,2026-07-30 23:15:02,entregado,7e7763b0-2145-4ea0-99f0-070486f95eff,efectivo,79232.99,moto_electrica,13334.83,6.26264,-75.546221
742ec478-dc5f-4b01-b561-45ef8d593339,8c4b07f3-4be0-4550-a487-d5bfdfe98e97,Norte,2026-07-31 01:53:58,2026-07-31 02:08:58,2026-07-31 02:57:58,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,app,46023.74,bicicleta,8987.94,6.271898,-75.551277
a164f828-f34a-4272-9751-76f1235975e6,f742a46d-f918-41e0-be90-30f40dc4d68f,Norte,2026-07-31 03:55:45,2026-07-31 04:08:45,2026-07-31 04:57:45,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,efectivo,52137.32,bicicleta,12515.75,6.271051,-75.567779
26e588ce-2b7a-4da8-a6b0-9534136f8688,2e431e06-4c17-49d0-97dd-2d1cd10b4a95,Chapinero,2026-07-31 05:05:29,2026-07-31 05:14:29,2026-07-31 05:35:29,entregado,652a1885-2699-4597-afd1-1379a48e1f75,tarjeta,44062.0,moto_electrica,10841.88,6.264697,-75.554947
6c7d2c43-00d7-4550-82cd-6fe3732989f4,a1e55b58-2600-44cc-9743-bc7ffad4510a,Occidente,2026-07-31 05:57:01,2026-07-31 06:01:01,2026-07-31 06:31:01,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,efectivo,20938.52,moto_electrica,4043.65,6.239949,-75.61186
025ff461-f7f4-466a-b8aa-b569eba9df2e,6a3ea9aa-61e6-4a9b-bb8a-673c32bd53e3,Norte,2026-07-31 05:57:52,2026-07-31 06:06:52,2026-07-31 06:42:52,entregado,bb6f84b2-6b62-49d9-ac7c-390723a72a9b,tarjeta,15398.75,moto_electrica,3083.47,6.29258,-75.56237
9e9cbf44-1695-4444-9374-45f72d211225,214122ff-3ed0-4ee7-b22f-e1e1b8f04e7e,Centro,2026-07-31 06:45:02,2026-07-31 06:55:02,2026-07-31 07:24:02,entregado,fc03515f-887a-46b7-a44a-8c0fcb0775be,efectivo,51295.18,bicicleta,10075.32,6.255794,-75.554831
00064ae7-c796-47e3-a207-519f1f4303dc,065ed21a-e960-49f7-928c-facf2bab622a,Occidente,2026-07-31 08:46:52,2026-07-31 08:53:52,2026-07-31 09:22:52,entregado,3a4a49e1-666d-4fe0-be3c-6ffb0dd04f55,app,76426.59,bicicleta,12623.45,6.251605,-75.604367
b04e4a68-106f-4b28-89b5-0db0e7d0b467,6c7dcc33-6f64-4bae-a30c-600099b54f33,Norte,2026-07-31 08:51:55,2026-07-31 09:05:55,2026-07-31 09:40:55,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,tarjeta,23691.43,moto_electrica,5768.75,6.273224,-75.552859
2d9d5933-cc1f-4b34-aaa8-17b574938d08,f5dd7f93-442b-4f9f-b4d8-50c8af7475e5,Norte,2026-07-31 09:16:08,2026-07-31 09:29:08,,en_camino,48692700-055f-400c-8687-6573be0be73f,efectivo,60913.54,moto_electrica,14019.17,6.298141,-75.568458
